CST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2015-4-12,80,74,68,72,70,68,97,87,76,29.99,29.93,29.86,10,9,2,23,6,26,0.14,8,Rain-Thunderstorm,134
2015-4-13,86,79,71,73,69,65,100,76,51,29.99,29.88,29.76,10,8,1,16,7,23,0.32,6,Rain-Thunderstorm,210
2015-4-14,76,70,64,70,66,62,93,83,73,30.10,30.01,29.92,10,9,2,31,5,37,0.12,7,Rain-Thunderstorm,255
2015-4-15,81,71,60,67,62,57,97,74,51,30.05,29.99,29.92,10,10,9,14,5,16,T,5,,27
2015-4-16,82,74,65,74,69,64,100,87,74,30.01,29.94,29.86,10,8,1,24,5,29,1.66,7,Rain-Thunderstorm,95
2015-4-17,83,74,64,72,68,64,100,83,65,30.02,29.92,29.82,10,7,0,24,13,28,1.10,7,Fog-Rain-Thunderstorm,89
2015-4-18,78,72,66,72,68,61,97,85,73,29.93,29.83,29.71,10,10,7,22,8,28,0.09,7,Rain-Thunderstorm,117
2015-4-19,86,72,58,72,63,57,100,76,51,29.89,29.80,29.72,10,10,7,30,9,41,0.54,4,Rain-Hail-Thunderstorm,229
2015-4-20,74,67,59,63,50,43,93,64,35,30.01,29.95,29.85,10,10,10,25,10,29,0.00,6,,357
2015-4-21,79,68,56,63,55,49,86,64,41,30.05,29.99,29.94,10,10,10,18,6,24,0.00,3,,91
2015-4-22,84,76,67,72,69,64,100,83,65,29.99,29.91,29.83,10,10,10,17,5,20,0.00,7,,134
2015-4-23,88,79,69,74,71,69,100,80,59,29.95,29.90,29.86,10,10,9,12,3,14,0.00,7,,153
2015-4-24,85,78,71,75,73,72,100,83,65,29.92,29.83,29.73,10,9,6,17,5,23,T,7,Rain,157
2015-4-25,88,78,67,74,70,64,94,72,50,29.83,29.77,29.69,10,9,4,22,7,31,0.21,6,Rain-Thunderstorm,184
2015-4-26,85,76,67,74,71,66,100,83,65,29.78,29.69,29.56,10,7,0,20,5,24,T,7,Fog-Rain-Thunderstorm,138
2015-4-27,78,72,66,75,67,63,100,82,64,29.79,29.66,29.56,10,9,1,22,8,30,0.02,7,Rain-Thunderstorm,61
2015-4-28,71,64,56,66,59,51,93,82,70,30.04,29.89,29.77,10,10,10,18,10,25,T,7,,344
2015-4-29,78,65,52,51,49,46,96,65,33,30.06,30.00,29.93,10,10,10,20,9,25,0.00,2,,338
2015-4-30,82,68,53,54,50,46,93,61,28,30.04,29.99,29.94,10,10,10,9,3,14,0.00,0,,219
2015-5-1,84,71,57,57,54,50,87,61,34,30.10,30.04,30.00,10,10,10,9,2,14,0.00,2,,210
2015-5-2,83,70,57,59,56,52,93,67,40,30.11,30.06,30.01,10,10,10,18,3,23,0.00,2,,185
2015-5-3,83,70,57,63,61,58,100,75,49,30.08,30.05,30.02,10,10,10,22,4,26,0.00,3,,148
2015-5-4,84,73,61,65,61,53,100,69,37,30.14,30.08,30.03,10,10,10,21,7,25,0.00,2,,120
2015-5-5,82,73,63,71,68,64,100,85,69,30.05,30.02,29.98,10,10,9,31,8,39,0.13,5,,129
2015-5-6,83,78,73,72,70,66,93,84,74,30.02,29.97,29.92,10,10,6,24,10,29,0.41,6,Rain,139
2015-5-7,85,80,74,74,72,70,93,79,65,29.98,29.93,29.89,10,10,9,25,10,30,T,6,,145
2015-5-8,85,81,77,74,73,70,88,77,65,29.98,29.94,29.89,10,10,8,23,12,29,T,7,,154
2015-5-9,87,82,76,75,73,71,88,72,55,29.97,29.91,29.85,10,9,7,31,12,36,T,7,Rain,152
2015-5-10,87,82,77,75,73,71,94,78,61,29.94,29.90,29.87,10,9,7,29,13,37,0.03,7,Rain,156
2015-5-11,80,75,69,74,69,61,97,85,73,30.11,30.01,29.90,10,8,2,15,10,24,0.28,8,Rain-Thunderstorm,88
2015-5-12,79,74,69,72,70,68,97,90,82,30.17,30.12,30.09,10,8,1,15,6,17,0.56,8,Rain-Thunderstorm,74
2015-5-13,81,75,68,74,72,67,100,87,74,30.13,30.09,30.06,10,8,1,22,7,26,1.55,8,Rain-Thunderstorm,133
2015-5-14,87,80,72,75,73,71,100,83,65,30.10,30.06,30.01,10,10,7,18,6,24,0.05,5,Thunderstorm,143
2015-5-15,84,79,73,74,73,72,100,85,69,30.03,29.97,29.86,10,10,2,24,6,29,0.15,7,Rain-Thunderstorm,159
2015-5-16,89,81,73,76,74,72,100,79,57,29.96,29.92,29.87,10,9,7,23,8,30,0.00,5,,154
2015-5-17,85,78,71,77,73,68,94,87,79,30.08,29.99,29.91,10,9,7,22,9,25,0.98,7,Rain-Thunderstorm,147
2015-5-18,86,80,73,76,75,71,100,85,70,30.12,30.08,30.01,10,9,7,21,6,25,0.24,7,Rain-Thunderstorm,158
2015-5-19,86,80,73,76,73,70,100,83,65,30.08,30.03,29.96,10,10,9,20,5,23,0.02,5,,147
2015-5-20,89,81,73,76,74,73,100,85,70,30.01,29.97,29.90,10,10,2,21,5,28,0.31,5,Rain-Thunderstorm,167
2015-5-21,82,77,71,75,71,68,100,87,74,30.09,30.04,29.99,10,10,9,24,4,30,1.08,7,Thunderstorm,52
2015-5-22,79,72,65,74,68,64,93,84,74,30.16,30.11,30.07,10,10,8,15,9,21,0.00,7,Rain,79
